Time,Time,Press,Alt,Temp,Theta,RH,RH Raw,RH Temp,TFp V,Wind,Wind Dir,v,GPS alt,GPS lat,GPS lon,O3 P,O3 Mr,O3ICell,T Pump,I Pump,O3Bat,TFp Hyg,H2O Mr,Fl,RH FP,Co,Batt,TP2,TOptic
208.0,208.0,894.19,1.138,-2.59,279.3,99.6,68.39,2.5,-2.31,8.4,338.2,-7.8,1.171,52.19726,14.129229999999998,3.3939999999999997,0.0382,0.9470000000000001,26.7,106.4,16.3,-2.89,5560.0,1,97.8,1,10.405999999999999,2.5098,34.3
210.0,210.0,892.96,1.148,-2.7,279.3,100.0,68.72,2.5,-2.37,8.7,319.3,-6.6,1.182,52.197140000000005,14.1294,3.375,0.038,0.941,26.7,99.4,16.4,-2.88,5570.0,1,98.7,1,9.985,2.49484,34.3
212.0,212.0,891.81,1.159,-2.8,279.3,99.6,67.46,2.7,-2.5,7.7,309.6,-4.9,1.192,52.19706,14.129570000000001,3.367,0.038,0.9390000000000001,26.7,105.0,16.3,-2.78,5620.0,1,100.2,1,10.34,2.4805200000000003,34.3
214.0,214.0,890.71,1.169,-2.86,279.4,99.8,65.82,3.0,-2.54,5.9,306.5,-3.5,1.2009999999999998,52.19699,14.129710000000001,3.3289999999999997,0.0376,0.929,26.7,98.0,16.3,-2.69,5660.0,1,101.3,1,10.339,2.48716,34.3
216.0,216.0,889.55,1.179,-2.93,279.4,100.0,66.16,2.9,-2.58,4.4,314.2,-3.1,1.2109999999999999,52.196940000000005,14.1298,3.307,0.0374,0.9229999999999999,26.7,109.0,16.3,-2.71,5660.0,1,101.7,1,10.347000000000001,2.50535,34.2
218.0,218.0,888.29,1.19,-3.01,279.4,100.0,67.54,2.5,-2.64,4.4,334.7,-4.0,1.222,52.196870000000004,14.12986,3.295,0.0373,0.919,26.7,101.2,16.3,-2.81,5630.0,1,101.5,1,10.354000000000001,2.51419,34.2
220.0,220.0,886.94,1.202,-3.11,279.5,100.0,68.97,2.0,-2.73,6.0,347.2,-5.8,1.234,52.19676,14.1299,3.284,0.0372,0.9159999999999999,26.7,105.3,16.3,-2.96,5570.0,1,101.2,1,10.378,2.51916,34.2
222.0,222.0,885.56,1.214,-3.2,279.5,100.0,70.21,1.7,-2.81,7.7,350.2,-7.6,1.247,52.19662,14.12994,3.284,0.0373,0.9159999999999999,26.7,104.4,16.3,-3.22,5470.0,1,99.8,1,10.384,2.52516,34.2
224.0,224.0,884.25,1.226,-3.27,279.5,100.0,69.94,1.8,-2.87,8.8,345.1,-8.5,1.26,52.19647,14.13,3.2969999999999997,0.0375,0.92,26.7,108.3,16.3,-3.27,5460.0,1,100.0,1,10.302,2.49949,34.2
226.0,226.0,883.06,1.237,-3.32,279.6,100.0,68.43,2.1,-2.92,8.9,335.5,-8.1,1.271,52.19632,14.13011,3.3169999999999997,0.0378,0.925,26.7,101.3,16.3,-3.23,5490.0,1,100.7,1,10.35,2.4889099999999997,34.3
228.0,228.0,882.0,1.246,-3.37,279.6,100.0,66.54,2.4,-2.96,7.9,325.0,-6.5,1.281,52.19621,14.130239999999999,3.327,0.0379,0.9279999999999999,26.7,106.3,16.3,-3.21,5500.0,1,101.2,1,10.353,2.49491,34.2
230.0,230.0,881.03,1.255,-3.45,279.6,100.0,65.57,2.6,-3.03,5.7,321.3,-4.5,1.29,52.19613,14.13035,3.326,0.038,0.9279999999999999,26.7,99.3,16.3,-3.26,5490.0,1,101.4,1,10.407,2.49884,34.2
232.0,232.0,880.12,1.263,-3.51,279.7,100.0,65.39,2.6,-3.08,3.9,344.4,-3.7,1.298,52.196059999999996,14.130379999999999,3.323,0.038,0.927,26.7,102.2,16.3,-3.31,5470.0,1,101.5,1,10.385,2.50372,34.2
234.0,234.0,879.23,1.271,-3.56,279.7,100.0,66.07,2.2,-3.13,5.1,16.0,-4.9,1.305,52.19597,14.130339999999999,3.323,0.038,0.927,26.7,100.9,16.3,-3.39,5440.0,1,101.3,1,10.027999999999999,2.50814,34.2
236.0,236.0,878.33,1.2790000000000001,-3.6,279.7,100.0,67.58,1.9,-3.17,7.2,18.7,-6.8,1.3119999999999998,52.19585,14.130270000000001,3.323,0.038,0.927,26.7,96.5,16.4,-3.48,5410.0,1,100.9,1,10.355,2.50887,34.3
238.0,238.0,877.41,1.288,-3.64,279.8,100.0,68.44,1.7,-3.2,8.7,9.1,-8.6,1.32,52.1957,14.13023,3.32,0.038,0.9259999999999999,26.7,106.7,16.3,-3.55,5390.0,1,100.7,1,10.698,2.50533,35.3
240.0,240.0,876.47,1.296,-3.7,279.8,100.0,70.33,1.6,-3.25,9.5,352.6,-9.5,1.33,52.19553,14.130270000000001,3.3160000000000003,0.038,0.925,26.7,102.0,16.3,-3.6,5380.0,1,100.8,1,10.418,2.50263,36.2
242.0,242.0,875.55,1.304,-3.74,279.8,100.0,68.82,1.6,-3.29,8.8,336.1,-8.0,1.339,52.19538,14.130370000000001,3.31,0.038,0.9229999999999999,26.7,109.2,16.3,-3.66,5360.0,1,100.6,1,10.033,2.5008,34.2
244.0,244.0,874.65,1.3119999999999998,-3.78,279.9,100.0,67.67,1.7,-3.33,6.1,325.1,-5.0,1.3459999999999999,52.19529,14.13047,3.2960000000000003,0.0379,0.919,26.7,98.0,16.3,-3.69,5350.0,1,100.6,1,10.319,2.5022,34.3
246.0,246.0,873.73,1.321,-3.84,279.9,100.0,67.43,1.5,-3.38,3.5,337.7,-3.2,1.3530000000000002,52.19523,14.130510000000001,3.287,0.0378,0.917,26.7,104.6,16.3,-3.75,5330.0,1,100.7,1,10.354000000000001,2.5038,34.3
248.0,248.0,872.75,1.33,-3.87,280.0,100.0,68.22,1.3,-3.41,4.1,17.3,-3.9,1.3619999999999999,52.195159999999994,14.130479999999999,3.2769999999999997,0.0377,0.914,26.7,101.4,16.3,-3.82,5310.0,1,100.4,1,10.432,2.50651,34.3
250.0,250.0,871.66,1.34,-3.96,280.0,100.0,68.51,1.2,-3.48,6.3,21.2,-5.9,1.3719999999999999,52.19506,14.130410000000001,3.272,0.0377,0.9129999999999999,26.7,105.0,16.3,-3.92,5280.0,1,100.3,1,10.374,2.50501,34.2
252.0,252.0,870.5,1.35,-4.05,280.0,100.0,69.14,1.0,-3.56,7.3,9.9,-7.2,1.383,52.19493,14.130370000000001,3.272,0.0378,0.9129999999999999,26.7,103.4,16.3,-4.0,5250.0,1,100.4,1,10.02,2.5026599999999997,34.2
254.0,254.0,869.38,1.36,-4.1,280.0,100.0,69.64,0.8,-3.61,7.3,350.3,-7.2,1.3940000000000001,52.1948,14.130410000000001,3.27,0.0378,0.912,26.7,98.1,16.3,-4.11,5210.0,1,99.9,1,10.327,2.50737,34.2
256.0,256.0,868.35,1.37,-4.15,280.1,100.0,69.54,0.9,-3.65,7.6,329.7,-6.5,1.4040000000000001,52.19468,14.13052,3.2680000000000002,0.0378,0.912,26.7,108.7,16.3,-4.33,5140.0,1,98.7,1,10.33,2.50264,34.2
258.0,258.0,867.39,1.3780000000000001,-4.19,280.1,99.3,67.42,1.3,-3.78,7.8,319.4,-5.9,1.412,52.19457,14.13067,3.273,0.0379,0.9129999999999999,26.7,96.8,16.4,-4.24,5180.0,1,99.6,1,10.704,2.48848,34.3
260.0,260.0,866.43,1.3869999999999998,-4.26,280.1,98.9,65.83,1.4,-3.87,7.6,316.7,-5.6,1.42,52.19447,14.130820000000002,3.275,0.038,0.914,26.7,111.9,16.4,-4.21,5200.0,1,100.4,1,10.439,2.4923,34.2
262.0,262.0,865.37,1.3969999999999998,-4.3,280.2,99.5,66.07,1.2,-3.85,6.5,323.4,-5.2,1.429,52.194379999999995,14.130939999999999,3.279,0.0381,0.915,26.7,97.0,16.4,-4.25,5180.0,1,100.4,1,10.424000000000001,2.5073,34.3
264.0,264.0,864.19,1.4069999999999998,-4.41,280.2,100.0,67.41,0.8,-3.89,5.1,344.7,-5.0,1.4409999999999998,52.19429,14.13098,3.28,0.0381,0.915,26.7,103.0,16.3,-4.44,5120.0,1,99.8,1,10.306,2.519,34.2
266.0,266.0,862.91,1.419,-4.49,280.2,100.0,68.38,0.6,-3.95,5.4,7.9,-5.4,1.452,52.19419,14.13096,3.279,0.0382,0.914,26.7,108.7,16.3,-4.59,5070.0,1,99.2,1,10.347000000000001,2.5122,34.2
268.0,268.0,861.57,1.431,-4.56,280.3,99.7,68.37,0.5,-4.05,6.3,9.1,-6.2,1.465,52.19408,14.13093,3.263,0.0381,0.91,26.7,102.8,16.3,-4.66,5050.0,1,99.3,1,10.388,2.50524,34.3
270.0,270.0,860.24,1.444,-4.65,280.3,99.9,68.98,0.3,-4.11,6.8,358.8,-6.8,1.4769999999999999,52.19396,14.13093,3.2260000000000004,0.0377,0.9,26.7,109.2,16.3,-4.84,4990.0,1,98.6,1,10.325,2.52033,34.2
272.0,272.0,859.0,1.455,-4.73,280.3,99.5,68.31,0.4,-4.23,7.6,349.7,-7.4,1.489,52.19382,14.130970000000001,3.205,0.0375,0.894,26.7,100.3,16.4,-5.15,4880.0,1,96.9,1,10.372,2.52239,34.2
274.0,274.0,857.89,1.465,-4.79,280.4,99.1,66.66,0.8,-4.33,8.2,348.7,-8.0,1.5,52.19368,14.131020000000001,3.1860000000000004,0.0373,0.889,26.7,101.5,16.3,-5.11,4900.0,1,97.6,1,10.379000000000001,2.4866900000000003,34.2
276.0,276.0,856.88,1.474,-4.8,280.5,99.0,64.9,1.0,-4.35,8.2,358.8,-8.2,1.5090000000000001,52.193529999999996,14.131020000000001,3.181,0.0373,0.888,26.7,98.7,16.4,-4.98,4950.0,1,98.6,1,10.419,2.4733400000000003,34.2
278.0,278.0,855.91,1.483,-4.86,280.5,100.0,66.85,0.4,-4.29,7.5,13.6,-7.3,1.517,52.1934,14.130970000000001,3.182,0.0374,0.888,26.7,109.7,16.3,-4.87,5000.0,1,100.0,1,10.049,2.47799,35.3
280.0,280.0,854.94,1.492,-4.87,280.6,100.0,66.7,0.6,-4.29,6.3,20.0,-5.9,1.526,52.193290000000005,14.13091,3.267,0.0384,0.9109999999999999,26.7,96.0,16.4,-4.83,5020.0,1,100.3,1,10.363,2.49586,36.2
282.0,282.0,853.95,1.501,-4.9,280.6,100.0,66.89,0.9,-4.32,4.7,4.6,-4.6,1.535,52.19321,14.1309,3.3160000000000003,0.039,0.924,26.7,102.3,16.3,-4.89,5010.0,1,100.1,1,10.367,2.5096700000000003,34.2
284.0,284.0,852.94,1.511,-4.94,280.7,98.6,64.12,1.1,-4.52,4.9,330.3,-4.3,1.544,52.19313,14.130970000000001,3.3160000000000003,0.0391,0.924,26.7,112.1,16.3,-4.98,4980.0,1,99.7,1,10.409,2.5159700000000003,34.2
286.0,286.0,851.92,1.52,-4.54,281.2,95.8,64.42,1.0,-4.5,7.0,315.7,-5.0,1.5530000000000002,52.19304,14.131110000000001,3.302,0.039,0.9209999999999999,26.7,101.2,16.4,-5.14,4920.0,1,95.5,1,10.443,2.51788,34.3
288.0,288.0,850.93,1.5290000000000001,-3.68,282.2,90.4,62.33,1.4,-4.43,9.0,320.7,-7.0,1.5630000000000002,52.19292,14.131279999999999,3.302,0.039,0.9209999999999999,26.7,116.2,16.3,-5.19,4910.0,1,89.3,1,10.0,2.49948,34.2
290.0,290.0,849.95,1.538,-3.53,282.4,89.0,61.37,1.6,-4.49,10.2,331.0,-8.9,1.5719999999999998,52.19276,14.13142,3.304,0.0391,0.9209999999999999,26.7,101.5,16.4,-5.01,4990.0,1,89.5,1,10.364,2.47884,34.2
292.0,292.0,848.98,1.547,-3.52,282.5,89.2,61.13,1.7,-4.44,10.8,340.8,-10.2,1.58,52.19257,14.13153,3.3289999999999997,0.0394,0.9279999999999999,26.7,108.9,16.3,-4.89,5030.0,1,90.2,1,10.712,2.47946,34.2
294.0,294.0,847.98,1.557,-3.51,282.6,89.3,60.89,1.7,-4.42,11.1,347.7,-10.9,1.588,52.19238,14.1316,3.3369999999999997,0.0395,0.93,26.7,95.7,16.4,-4.81,5070.0,1,90.7,1,10.379000000000001,2.4885599999999997,34.1
296.0,296.0,846.96,1.5659999999999998,-3.53,282.7,90.1,61.61,1.6,-4.33,10.9,350.8,-10.7,1.599,52.19218,14.13165,3.3539999999999996,0.0398,0.935,26.7,103.0,16.3,-4.82,5070.0,1,90.7,1,10.472000000000001,2.51024,34.2
298.0,298.0,845.92,1.5759999999999998,-3.57,282.8,90.5,62.75,1.4,-4.32,10.0,347.6,-9.8,1.609,52.192009999999996,14.13171,3.3510000000000004,0.0398,0.934,26.7,101.1,16.4,-4.93,5040.0,1,90.3,1,10.025,2.5173200000000002,34.2
300.0,300.0,844.88,1.5859999999999999,-3.58,282.9,90.1,62.73,1.3,-4.38,9.6,340.7,-9.1,1.618,52.19185,14.13181,3.353,0.0399,0.934,26.7,110.5,16.3,-5.04,5000.0,1,89.6,1,10.35,2.51302,34.2
302.0,302.0,843.78,1.5959999999999999,-3.63,282.9,90.7,63.95,1.0,-4.35,9.6,336.6,-8.8,1.6269999999999998,52.19169,14.131920000000001,3.3539999999999996,0.0399,0.935,26.7,97.2,16.4,-5.1,4990.0,1,89.5,1,10.72,2.50694,34.2
304.0,304.0,842.61,1.607,-3.68,283.0,91.0,65.78,0.6,-4.36,9.2,339.2,-8.6,1.6380000000000001,52.19153,14.132010000000001,3.345,0.0399,0.932,26.7,107.6,16.3,-5.18,4960.0,1,89.3,1,10.452,2.50704,34.2
306.0,306.0,841.38,1.618,-3.76,283.0,90.6,66.68,0.3,-4.48,7.7,344.6,-7.4,1.65,52.1914,14.13207,3.3280000000000003,0.0397,0.927,26.7,100.4,16.3,-5.43,4880.0,1,88.2,1,10.033,2.52339,34.2
308.0,308.0,840.16,1.63,-3.83,283.1,90.4,66.56,0.4,-4.55,6.2,346.5,-6.0,1.663,52.19129,14.13212,3.3310000000000004,0.0398,0.9279999999999999,26.7,101.7,16.4,-5.46,4870.0,1,88.4,1,10.312000000000001,2.49302,34.1
310.0,310.0,839.01,1.641,-3.87,283.1,90.7,66.0,0.5,-4.55,6.1,344.8,-5.9,1.675,52.191179999999996,14.13216,3.3310000000000004,0.0399,0.9279999999999999,26.7,104.3,16.3,-5.2,4980.0,1,90.4,1,10.453,2.4652,34.2
312.0,312.0,837.9,1.651,-3.9,283.2,90.8,64.56,0.9,-4.57,6.8,347.7,-6.7,1.685,52.19106,14.13221,3.324,0.0399,0.9259999999999999,26.7,97.6,16.3,-4.99,5060.0,1,92.1,1,10.311,2.46897,34.2
314.0,314.0,836.78,1.662,-3.96,283.2,91.2,62.97,1.2,-4.57,7.3,349.7,-7.2,1.694,52.19093,14.13224,3.335,0.04,0.929,26.7,104.0,16.3,-4.88,5110.0,1,93.3,1,10.345999999999998,2.48539,34.2
316.0,316.0,835.6,1.673,-4.04,283.3,92.3,63.29,1.0,-4.5,7.4,340.4,-6.9,1.704,52.19081,14.132320000000002,3.335,0.0401,0.929,26.7,100.1,16.3,-4.84,5140.0,1,94.2,1,10.392999999999999,2.50332,34.3
318.0,318.0,834.38,1.6840000000000002,-4.13,283.3,92.9,63.93,0.9,-4.5,7.6,325.7,-6.3,1.7169999999999999,52.1907,14.132439999999999,3.324,0.04,0.9259999999999999,26.7,106.3,16.3,-4.97,5090.0,1,93.8,1,10.447000000000001,2.52762,35.3
320.0,320.0,833.18,1.696,-4.18,283.4,93.2,64.32,0.9,-4.51,8.1,322.7,-6.4,1.729,52.19058,14.132589999999999,3.333,0.0402,0.929,26.7,108.2,16.3,-5.18,5020.0,1,92.7,1,10.462,2.52845,36.3
322.0,322.0,832.04,1.706,-4.27,283.4,93.1,63.62,1.0,-4.6,9.3,329.6,-8.1,1.74,52.19044,14.132729999999999,3.345,0.0404,0.932,26.7,100.4,16.3,-5.3,4980.0,1,92.5,1,10.004,2.52085,34.4
324.0,324.0,830.98,1.7169999999999999,-4.29,283.5,93.3,63.1,1.2,-4.59,10.9,332.5,-9.7,1.749,52.190259999999995,14.13287,3.3369999999999997,0.0404,0.93,26.7,101.9,16.3,-5.49,4910.0,1,91.3,1,10.365,2.50832,34.4
326.0,326.0,829.97,1.726,-4.2,283.7,93.1,62.94,1.1,-4.55,11.1,331.0,-9.7,1.758,52.190090000000005,14.133029999999998,3.361,0.0407,0.9359999999999999,26.7,103.5,16.4,-5.36,4970.0,1,91.6,1,10.378,2.4789,35.2
328.0,328.0,828.97,1.736,-4.18,283.8,92.3,61.96,1.3,-4.63,9.3,328.8,-7.9,1.768,52.18994,14.133170000000002,3.39,0.0411,0.9440000000000001,26.7,105.4,16.3,-5.17,5050.0,1,92.8,1,10.484000000000002,2.47035,35.4
330.0,330.0,827.97,1.745,-4.19,283.9,92.1,61.36,1.4,-4.66,7.0,329.1,-6.0,1.777,52.189840000000004,14.13328,3.409,0.0414,0.9490000000000001,26.7,102.0,16.4,-5.08,5090.0,1,93.5,1,10.417,2.48568,34.2
332.0,332.0,826.94,1.755,-4.19,284.0,92.6,62.63,1.0,-4.6,6.1,327.7,-5.2,1.787,52.18974,14.133370000000001,3.409,0.0414,0.9490000000000001,26.7,110.0,16.3,-5.09,5090.0,1,93.4,1,10.431,2.50038,35.5
334.0,334.0,825.87,1.765,-4.17,284.1,92.3,64.42,0.5,-4.62,7.6,322.8,-6.1,1.798,52.18963,14.133510000000001,3.417,0.0416,0.951,26.7,107.7,16.3,-5.26,5030.0,1,92.1,1,10.475,2.51916,34.0
336.0,336.0,824.74,1.776,-4.15,284.2,90.9,63.64,0.8,-4.77,10.9,323.9,-8.8,1.808,52.18947,14.1337,3.417,0.0416,0.951,26.7,99.0,16.4,-5.52,4940.0,1,90.2,1,10.027000000000001,2.52135,34.0
338.0,338.0,823.57,1.787,-4.16,284.3,90.4,62.1,1.1,-4.86,13.7,327.6,-11.6,1.818,52.18927,14.13391,3.4189999999999996,0.0417,0.9520000000000001,26.7,102.0,16.3,-5.71,4880.0,1,89.0,1,10.407,2.5036099999999997,34.0
340.0,340.0,822.35,1.7990000000000002,-4.17,284.4,90.2,61.0,1.3,-4.89,14.4,329.4,-12.4,1.83,52.189040000000006,14.134129999999999,3.437,0.042,0.9570000000000001,26.7,107.3,16.4,-5.51,4960.0,1,90.4,1,10.049,2.47182,34.1
342.0,342.0,821.12,1.811,-4.2,284.5,90.0,61.21,1.0,-4.94,13.8,328.7,-11.8,1.8430000000000002,52.188829999999996,14.13434,3.44,0.0421,0.958,26.8,101.7,16.3,-5.42,5000.0,1,91.2,1,10.275,2.48274,34.1
344.0,344.0,819.92,1.8219999999999998,-4.22,284.6,89.2,61.55,0.8,-5.06,12.7,327.6,-10.8,1.855,52.18864,14.13454,3.44,0.0422,0.9570000000000001,26.8,102.3,16.4,-5.55,4960.0,1,90.4,1,10.474,2.5110099999999997,34.1
346.0,346.0,818.74,1.834,-4.24,284.7,87.7,60.42,0.9,-5.27,12.2,330.4,-10.6,1.865,52.18845,14.134720000000002,3.42,0.042,0.9520000000000001,26.8,98.5,16.4,-5.78,4880.0,1,89.0,1,10.078,2.5286,34.2
348.0,348.0,817.54,1.845,-4.19,284.9,87.0,60.54,0.7,-5.32,11.8,339.3,-11.0,1.876,52.18825,14.134839999999999,3.4130000000000003,0.0419,0.95,26.8,106.6,16.4,-6.09,4770.0,1,86.6,1,10.399000000000001,2.54244,34.2
350.0,350.0,816.31,1.857,-4.12,285.1,85.7,60.18,0.8,-5.45,11.7,348.1,-11.4,1.889,52.18804,14.134910000000001,3.4130000000000003,0.042,0.95,26.8,97.6,16.4,-6.5,4630.0,1,83.5,1,10.687999999999999,2.53527,34.1
352.0,352.0,815.04,1.869,-4.16,285.2,83.8,58.89,0.8,-5.74,11.2,346.6,-10.9,1.902,52.18785,14.13499,3.404,0.042,0.948,26.8,106.3,16.3,-6.4,4680.0,1,84.4,1,10.404000000000002,2.4851799999999997,34.2
354.0,354.0,813.78,1.882,-4.2,285.3,81.7,57.15,0.8,-6.06,10.6,335.4,-9.6,1.9140000000000001,52.187670000000004,14.135110000000001,3.387,0.0418,0.943,26.7,103.0,16.4,-6.35,4700.0,1,85.0,1,10.414000000000001,2.48381,34.2
356.0,356.0,812.59,1.893,-4.29,285.3,80.5,55.61,0.9,-6.31,10.3,321.1,-8.0,1.926,52.187529999999995,14.1353,3.3680000000000003,0.0416,0.938,26.7,97.9,16.3,-6.54,4640.0,1,84.3,1,10.334000000000001,2.5111,34.2
358.0,358.0,811.48,1.9040000000000001,-4.32,285.4,80.3,55.25,0.8,-6.37,9.1,313.8,-6.3,1.936,52.18742,14.1355,3.366,0.0417,0.937,26.7,110.2,16.3,-6.86,4530.0,1,82.4,1,10.433,2.53043,35.4
360.0,360.0,810.4,1.9140000000000001,-4.35,285.4,79.2,53.65,1.2,-6.55,7.2,324.8,-5.9,1.945,52.18731,14.135620000000001,3.367,0.0417,0.937,26.7,97.2,16.3,-7.17,4430.0,1,80.7,1,10.062000000000001,2.5338700000000003,35.1
362.0,362.0,809.27,1.925,-4.44,285.5,78.8,53.21,0.9,-6.69,7.6,348.6,-7.5,1.9569999999999999,52.18718,14.135660000000001,3.403,0.0422,0.9470000000000001,26.7,109.0,16.3,-7.43,4350.0,1,79.6,1,10.373,2.52597,34.2
364.0,364.0,808.08,1.9369999999999998,-4.51,285.5,78.2,53.44,0.6,-6.85,9.9,354.5,-9.8,1.969,52.187,14.135689999999999,3.429,0.0426,0.9540000000000001,26.7,100.9,16.4,-7.66,4280.0,1,78.6,1,10.4,2.51927,34.2
366.0,366.0,806.87,1.949,-4.6,285.5,76.8,53.01,0.5,-7.13,11.5,346.8,-11.2,1.982,52.1868,14.13577,3.505,0.0436,0.975,26.7,104.2,16.4,-7.83,4230.0,1,78.1,1,10.412,2.50736,34.2
368.0,368.0,805.69,1.96,-4.67,285.6,75.6,51.52,0.6,-7.36,11.3,335.8,-10.3,1.993,52.186609999999995,14.1359,3.516,0.0438,0.978,26.7,102.9,16.4,-8.0,4180.0,1,77.5,1,10.062000000000001,2.5037599999999998,34.2
370.0,370.0,804.55,1.9709999999999999,-4.75,285.6,76.0,51.28,0.6,-7.38,8.9,331.0,-7.8,2.004,52.18647,14.136029999999998,3.5410000000000004,0.0442,0.985,26.7,101.2,16.4,-8.26,4100.0,1,76.4,1,10.349,2.51422,34.2
372.0,372.0,803.4,1.983,-4.81,285.7,76.0,51.06,0.6,-7.43,6.5,343.3,-6.2,2.0140000000000002,52.18636,14.13609,3.55,0.0444,0.987,26.7,102.6,16.4,-8.52,4020.0,1,75.2,1,10.747,2.51546,34.2
374.0,374.0,802.24,1.994,-4.92,285.7,75.5,51.56,0.3,-7.59,6.6,1.5,-6.6,2.026,52.186240000000005,14.136079999999998,3.532,0.0442,0.982,26.7,98.3,16.3,-8.52,4030.0,1,75.8,1,10.399000000000001,2.49201,34.2
376.0,376.0,801.08,2.005,-4.92,285.8,73.3,50.54,0.3,-7.94,8.5,2.7,-8.5,2.0380000000000003,52.18609,14.136070000000002,3.536,0.0443,0.983,26.7,113.8,16.3,-8.57,4020.0,1,75.6,1,10.449000000000002,2.49812,34.3
378.0,378.0,799.94,2.017,-4.96,285.9,69.9,48.63,0.4,-8.51,11.5,357.3,-11.5,2.049,52.18588,14.136079999999998,3.557,0.0446,0.9890000000000001,26.7,99.5,16.4,-8.77,3960.0,1,74.6,1,10.46,2.5153,34.1
380.0,380.0,798.8,2.028,-4.92,286.0,66.0,45.03,0.6,-9.13,13.9,351.3,-13.7,2.059,52.185629999999996,14.13615,3.583,0.045,0.996,26.7,105.5,16.3,-9.09,3870.0,1,72.5,1,10.094,2.54041,34.2
382.0,382.0,797.64,2.039,-4.96,286.1,63.3,44.32,0.3,-9.64,14.5,346.3,-14.1,2.07,52.18538,14.13625,3.592,0.0452,0.9990000000000001,26.7,103.6,16.4,-9.78,3670.0,1,68.9,1,10.399000000000001,2.57913,34.7
384.0,384.0,796.49,2.051,-4.83,286.3,54.4,40.09,0.4,-11.24,13.7,340.0,-12.9,2.083,52.18515,14.136379999999999,3.5980000000000003,0.0453,1.0,26.7,101.2,16.4,-10.41,3490.0,1,64.9,1,10.411,2.57803,34.4
386.0,386.0,795.4,2.061,-4.65,286.6,44.0,33.1,0.6,-13.44,11.9,332.4,-10.6,2.094,52.18496,14.13655,3.6260000000000003,0.0457,1.008,26.7,107.6,16.3,-11.31,3260.0,1,59.6,1,10.324000000000002,2.60204,34.5
388.0,388.0,794.34,2.072,-4.41,287.0,35.5,26.38,0.8,-15.58,9.5,332.8,-8.5,2.104,52.18481,14.13667,3.668,0.0463,1.0190000000000001,26.7,103.5,16.4,-12.69,2920.0,1,52.4,1,10.497,2.62613,34.1
390.0,390.0,793.25,2.083,-4.18,287.4,30.6,22.92,0.8,-16.98,8.0,344.7,-7.7,2.114,52.184670000000004,14.13674,3.677,0.0464,1.022,26.7,108.5,16.3,-14.13,2600.0,1,45.8,1,10.477,2.63748,34.2
392.0,392.0,792.07,2.094,-4.06,287.6,26.4,21.27,0.5,-18.46,9.0,356.3,-9.0,2.126,52.184509999999996,14.13675,3.6830000000000003,0.0466,1.023,26.7,100.4,16.4,19.73,29900.0,0,,1,9.993,3.5709,34.6
394.0,394.0,790.84,2.1069999999999998,-3.91,287.9,18.2,14.87,0.3,-22.17,11.9,358.3,-11.9,2.1390000000000002,52.184290000000004,14.13676,3.7030000000000003,0.0469,1.0290000000000001,26.7,98.4,16.4,26.06,44600.0,0,,1,9.974,2.3826400000000003,34.0
396.0,396.0,789.61,2.119,-3.88,288.1,15.6,12.09,0.4,-23.77,14.9,352.9,-14.8,2.153,52.18403,14.136820000000002,3.75,0.0475,1.042,26.7,99.3,16.4,31.57,62500.0,0,,1,9.913,3.54675,34.0
398.0,398.0,788.46,2.13,-3.97,288.1,15.6,11.48,0.6,-23.83,16.4,345.4,-15.9,2.164,52.18374,14.13694,3.787,0.0481,1.052,26.7,98.7,16.4,34.83,76100.0,0,,1,10.842,1.58981,36.1
400.0,400.0,787.42,2.141,-4.06,288.1,14.9,10.77,0.8,-24.36,16.7,340.8,-15.8,2.175,52.18346,14.1371,3.8080000000000003,0.0484,1.057,26.7,104.7,16.4,21.87,34500.0,0,,1,10.850999999999999,3.9199300000000004,35.1
402.0,402.0,786.42,2.151,-4.1,288.2,14.1,10.08,1.1,-24.89,16.3,339.9,-15.3,2.184,52.18318,14.137260000000001,3.8160000000000003,0.0486,1.06,26.7,105.8,16.4,-31.85,398.0,0,,2,10.940999999999999,2.59147,34.3
404.0,404.0,785.37,2.161,-4.08,288.3,13.3,9.36,1.2,-25.5,16.0,343.8,-15.3,2.194,52.1829,14.1374,3.8560000000000003,0.0491,1.071,26.7,102.7,16.4,-38.84,186.0,0,,2,10.046,2.3748099999999996,34.2
406.0,406.0,784.23,2.173,-4.12,288.4,12.9,8.92,0.9,-25.85,15.3,351.2,-15.1,2.205,52.182629999999996,14.13746,3.867,0.0493,1.073,26.7,106.7,16.4,-17.39,1690.0,0,,2,10.805,2.23988,34.3
408.0,408.0,782.99,2.185,-4.09,288.5,13.3,9.08,0.7,-25.5,14.3,358.2,-14.3,2.218,52.18237,14.137479999999998,3.875,0.0495,1.075,26.7,109.6,16.3,-23.07,978.0,0,,2,10.468,2.38536,34.3
410.0,410.0,781.7,2.198,-4.06,288.7,14.1,9.84,0.5,-24.91,13.4,359.2,-13.4,2.231,52.18213,14.137479999999998,3.897,0.0499,1.082,26.7,100.1,16.4,-23.89,904.0,0,,2,10.046,2.40868,34.1
412.0,412.0,780.39,2.211,-4.13,288.8,14.0,10.04,0.6,-25.01,13.2,353.8,-13.2,2.244,52.1819,14.137529999999998,3.9930000000000003,0.0512,1.1079999999999999,26.7,100.0,16.4,-23.41,949.0,1,16.4,2,10.540999999999999,2.4414599999999997,34.1
