RAOB/Space
    Balloon release date and time                	2017-02-03T18:44:12
    Station name                                 	UMBC
    Sonde type                                   	RS41-SGP
    System trademark and model                   	MW41
    Software version                             	MW41 2.2.0
    Sonde software version                       	2.2.13
    Sounding status                              	Ok

     P  Temp  Dewp  RH Dir Speed HeightMSL    Lat     Lon Elapsed time
   hPa    °C    °C   %   °   m/s         m      °       °          min
  23.7 -58.4 -90.9   1  40   6.0     25073 38.016 -73.808        76.77
  23.7 -58.4 -90.9   1  41   5.9     25081 38.016 -73.808        76.79
  23.7 -58.5 -91.0   1  42   5.9     25084 38.016 -73.808        76.80
  23.7 -58.5 -91.0   1  42   5.9     25091 38.016 -73.808        76.82
  23.6 -58.5 -91.0   1  43   5.8     25101 38.016 -73.808        76.84
  23.6 -58.5 -91.0   1  44   5.8     25107 38.016 -73.808        76.85
  23.6 -58.5 -91.0   1  44   5.8     25112 38.016 -73.808        76.87
  23.6 -58.4 -91.0   1  45   5.8     25119 38.016 -73.808        76.89
  23.5 -58.4 -91.0   1  45   5.8     25125 38.016 -73.808        76.90
  23.5 -58.3 -91.0   1  46   5.7     25130 38.016 -73.808        76.92
  23.5 -58.3 -90.9   1  46   5.7     25140 38.016 -73.808        76.94
  23.5 -58.3 -90.9   1  47   5.7     25146 38.016 -73.808        76.95
  23.4 -58.2 -90.9   1  47   5.8     25153 38.016 -73.808        76.97
  23.4 -58.2 -90.9   1  47   5.8     25160 38.016 -73.808        76.99
  23.4 -58.2 -90.9   1  48   5.8     25167 38.016 -73.808        77.00
  23.4 -58.2 -90.9   1  48   5.8     25173 38.016 -73.808        77.02
  23.4 -58.1 -90.9   1  48   5.9     25174 38.016 -73.808        77.04
  23.3 -58.1 -90.9   1  48   5.9     25181 38.016 -73.808        77.05
  23.3 -58.0 -90.8   1  48   6.0     25187 38.016 -73.808        77.07
  23.3 -58.0 -90.8   1  49   6.0     25193 38.015 -73.809        77.09
  23.3 -57.9 -90.7   1  49   6.1     25197 38.015 -73.809        77.10
  23.3 -57.9 -90.7   1  49   6.2     25205 38.015 -73.809        77.12
  23.2 -57.8 -90.7   1  49   6.2     25210 38.015 -73.809        77.14
  23.2 -57.8 -90.7   1  49   6.3     25218 38.015 -73.809        77.15
  23.2 -57.8 -90.7   1  49   6.4     25224 38.015 -73.809        77.17
  23.2 -57.8 -90.7   1  49   6.4     25230 38.015 -73.809        77.19
  23.1 -57.8 -90.7   1  50   6.5     25234 38.015 -73.809        77.20
  23.1 -57.9 -90.7   1  50   6.5     25238 38.015 -73.809        77.22
  23.1 -57.9 -90.7   1  50   6.6     25248 38.015 -73.809        77.24
  23.1 -58.0 -90.8   1  50   6.6     25253 38.015 -73.809        77.25
  23.0 -58.0 -90.8   1  50   6.7     25261 38.015 -73.809        77.27
  23.0 -58.1 -90.9   1  50   6.7     25268 38.015 -73.809        77.29
  23.0 -58.2 -90.9   1  50   6.7     25279 38.015 -73.809        77.30
  23.0 -58.2 -90.9   1  51   6.7     25283 38.015 -73.809        77.32
  22.9 -58.2 -90.9   1  51   6.8     25289 38.015 -73.809        77.34
  22.9 -58.2 -90.9   1  51   6.8     25294 38.015 -73.810        77.35
  22.9 -58.3 -91.0   1  51   6.8     25297 38.015 -73.810        77.37
  22.9 -58.3 -91.0   1  51   6.7     25303 38.015 -73.810        77.39
  22.9 -58.3 -91.0   1  51   6.7     25310 38.015 -73.810        77.40
  22.8 -58.3 -91.0   1  51   6.7     25314 38.015 -73.810        77.42
  22.8 -58.3 -91.0   1  51   6.6     25321 38.015 -73.810        77.44
  22.8 -58.3 -91.0   1  51   6.6     25333 38.015 -73.810        77.45
  22.8 -58.3 -91.0   1  51   6.6     25335 38.015 -73.810        77.47
  22.8 -58.3 -91.0   1  51   6.5     25338 38.015 -73.810        77.49
  22.7 -58.3 -91.0   1  51   6.4     25346 38.015 -73.810        77.50
  22.7 -58.2 -91.0   1  51   6.4     25354 38.014 -73.810        77.52
  22.7 -58.1 -90.9   1  51   6.3     25358 38.014 -73.810        77.54
  22.7 -58.1 -90.9   1  51   6.2     25371 38.014 -73.810        77.55
  22.6 -58.1 -90.9   1  51   6.1     25379 38.014 -73.810        77.57
  22.6 -58.0 -90.9   1  51   6.0     25382 38.014 -73.810        77.59
  22.6 -58.0 -90.9   1  51   5.9     25387 38.014 -73.810        77.60
  22.6 -58.0 -90.9   1  52   5.8     25392 38.014 -73.810        77.62
  22.5 -58.0 -90.9   1  52   5.7     25398 38.014 -73.811        77.64
  22.5 -58.1 -90.9   1  52   5.6     25403 38.014 -73.811        77.65
  22.5 -58.0 -90.9   1  52   5.5     25412 38.014 -73.811        77.67
  22.5 -58.0 -90.9   1  52   5.4     25418 38.014 -73.811        77.69
  22.5 -58.0 -90.9   1  52   5.3     25426 38.014 -73.811        77.70
  22.4 -58.0 -90.9   1  52   5.3     25429 38.014 -73.811        77.72
  22.4 -58.0 -90.9   1  53   5.2     25432 38.014 -73.811        77.74
  22.4 -57.9 -90.9   1  53   5.1     25439 38.014 -73.811        77.75
  22.4 -57.9 -90.9   1  53   5.0     25444 38.014 -73.811        77.77
  22.4 -57.9 -90.9   1  53   4.9     25450 38.014 -73.811        77.79
  22.3 -57.8 -90.9   1  54   4.9     25460 38.014 -73.811        77.80
  22.3 -57.8 -90.9   1  54   4.8     25464 38.014 -73.811        77.82
  22.3 -57.8 -90.9   1  54   4.7     25470 38.014 -73.811        77.84
  22.3 -57.7 -90.9   1  54   4.7     25476 38.014 -73.811        77.85
  22.3 -57.7 -90.9   1  55   4.6     25481 38.014 -73.811        77.87
  22.2 -57.7 -90.9   1  55   4.6     25486 38.014 -73.811        77.89
  22.2 -57.7 -90.9   1  55   4.5     25496 38.014 -73.811        77.90
  22.2 -57.6 -90.9   1  55   4.5     25501 38.014 -73.811        77.92
  22.2 -57.6 -90.9   1  55   4.5     25509 38.014 -73.811        77.94
  22.1 -57.6 -90.9   1  55   4.4     25511 38.014 -73.811        77.95
  22.1 -57.6 -90.9   1  55   4.4     25516 38.014 -73.811        77.97
  22.1 -57.6 -90.9   1  55   4.4     25522 38.014 -73.811        77.99
  22.1 -57.6 -90.9   1  55   4.4     25530 38.014 -73.812        78.00
  22.1 -57.6 -90.9   1  55   4.3     25538 38.014 -73.812        78.02
  22.0 -57.6 -90.9   1  54   4.3     25540 38.014 -73.812        78.04
  22.0 -57.6 -90.9   1  54   4.3     25545 38.014 -73.812        78.05
  22.0 -57.6 -90.8   1  54   4.3     25553 38.014 -73.812        78.07
  22.0 -57.5 -90.8   1  53   4.3     25560 38.014 -73.812        78.09
  22.0 -57.5 -90.8   1  53   4.3     25567 38.014 -73.812        78.10
  21.9 -57.5 -90.8   1  52   4.3     25570 38.014 -73.812        78.12
  21.9 -57.5 -90.8   1  51   4.3     25578 38.013 -73.812        78.14
  21.9 -57.5 -90.8   1  51   4.2     25581 38.013 -73.812        78.15
  21.9 -57.4 -90.7   1  50   4.2     25588 38.013 -73.812        78.17
  21.9 -57.4 -90.7   1  49   4.2     25595 38.013 -73.812        78.19
  21.8 -57.4 -90.7   1  48   4.2     25598 38.013 -73.812        78.20
  21.8 -57.3 -90.7   1  47   4.2     25609 38.013 -73.812        78.22
  21.8 -57.3 -90.7   1  46   4.2     25616 38.013 -73.812        78.24
  21.8 -57.4 -90.7   1  45   4.2     25626 38.013 -73.812        78.25
  21.7 -57.4 -90.7   1  44   4.2     25629 38.013 -73.812        78.27
  21.7 -57.4 -90.7   1  43   4.1     25634 38.013 -73.812        78.29
  21.7 -57.4 -90.7   1  42   4.1     25642 38.013 -73.812        78.30
  21.7 -57.5 -90.7   1  41   4.1     25650 38.013 -73.812        78.32
  21.7 -57.5 -90.7   1  40   4.1     25652 38.013 -73.812        78.34
  21.6 -57.5 -90.8   1  39   4.1     25658 38.013 -73.812        78.35
  21.6 -57.5 -90.8   1  38   4.0     25666 38.013 -73.812        78.37
  21.6 -57.5 -90.8   1  36   4.0     25669 38.013 -73.812        78.39
  21.6 -57.5 -90.8   1  35   4.0     25677 38.013 -73.812        78.40
  21.6 -57.4 -90.8   1  34   4.0     25685 38.013 -73.812        78.42
  21.5 -57.4 -90.7   1  33   3.9     25685 38.013 -73.812        78.44
  21.5 -57.4 -90.7   1  31   3.9     25693 38.013 -73.812        78.45
  21.5 -57.3 -90.7   1  30   3.9     25701 38.013 -73.813        78.47
  21.5 -57.3 -90.7   1  29   3.8     25707 38.013 -73.813        78.49
  21.4 -57.3 -90.7   1  28   3.8     25712 38.013 -73.812        78.50
  21.4 -57.2 -90.7   1  27   3.8     25723 38.013 -73.812        78.52
  21.4 -57.2 -90.7   1  26   3.8     25725 38.013 -73.812        78.54
  21.4 -57.2 -90.7   1  25   3.7     25733 38.013 -73.813        78.55
  21.4 -57.2 -90.7   1  24   3.7     25739 38.013 -73.813        78.57
  21.3 -57.1 -90.7   1  23   3.7     25744 38.013 -73.813        78.59
  21.3 -57.1 -90.7   1  22   3.7     25750 38.013 -73.813        78.60
  21.3 -57.1 -90.7   1  22   3.7     25756 38.013 -73.813        78.62
  21.3 -57.1 -90.6   1  21   3.7     25765 38.013 -73.813        78.64
  21.3 -57.1 -90.6   1  21   3.7     25768 38.013 -73.813        78.65
  21.2 -57.1 -90.6   1  20   3.7     25776 38.013 -73.813        78.67
  21.2 -57.0 -90.6   1  20   3.7     25784 38.013 -73.813        78.69
  21.2 -57.0 -90.6   1  19   3.7     25792 38.013 -73.813        78.70
  21.2 -57.0 -90.5   1  19   3.7     25794 38.013 -73.813        78.72
  21.2 -56.9 -90.5   1  19   3.7     25800 38.013 -73.813        78.74
  21.1 -56.9 -90.4   1  19   3.7     25806 38.013 -73.813        78.75
  21.1 -56.9 -90.4   1  20   3.7     25808 38.013 -73.813        78.77
  21.1 -56.8 -90.4   1  20   3.7     25816 38.013 -73.813        78.79
  21.1 -56.8 -90.3   1  20   3.7     25821 38.012 -73.813        78.80
  21.1 -56.8 -90.3   1  21   3.7     25826 38.012 -73.813        78.82
  21.0 -56.8 -90.3   1  21   3.7     25834 38.012 -73.813        78.84
  21.0 -56.9 -90.3   1  22   3.7     25839 38.012 -73.813        78.85
  21.0 -56.9 -90.3   1  23   3.7     25841 38.012 -73.813        78.87
  21.0 -56.9 -90.3   1  24   3.7     25848 38.012 -73.813        78.89
  21.0 -57.0 -90.3   1  24   3.8     25854 38.012 -73.813        78.90
  21.0 -57.0 -90.3   1  25   3.8     25860 38.012 -73.813        78.92
  20.9 -57.1 -90.3   1  26   3.8     25867 38.012 -73.813        78.94
  20.9 -57.1 -90.3   1  27   3.8     25873 38.012 -73.813        78.95
  20.9 -57.2 -90.4   1  28   3.8     25880 38.012 -73.813        78.97
  20.9 -57.2 -90.4   1  30   3.8     25887 38.012 -73.813        78.99
  20.8 -57.3 -90.4   1  31   3.9     25893 38.012 -73.813        79.00
  20.8 -57.3 -90.4   1  32   3.9     25899 38.012 -73.813        79.02
  20.8 -57.4 -90.4   1  34   3.9     25906 38.012 -73.813        79.04
  20.8 -57.4 -90.4   1  35   3.9     25913 38.012 -73.813        79.05
  20.8 -57.4 -90.4   1  36   3.9     25920 38.012 -73.813        79.07
  20.7 -57.5 -90.4   1  37   4.0     25926 38.012 -73.813        79.09
  20.7 -57.5 -90.4   1  39   4.0     25933 38.012 -73.813        79.10
  20.7 -57.5 -90.4   1  40   4.0     25935 38.012 -73.813        79.12
  20.7 -57.5 -90.4   1  42   4.1     25940 38.012 -73.814        79.14
  20.7 -57.5 -90.4   1  44   4.1     25949 38.012 -73.814        79.15
  20.6 -57.5 -90.4   1  45   4.1     25958 38.012 -73.814        79.17
  20.6 -57.5 -90.4   1  47   4.2     25965 38.012 -73.814        79.19
  20.6 -57.5 -90.4   1  49   4.2     25966 38.012 -73.814        79.20
  20.6 -57.5 -90.4   1  50   4.3     25973 38.012 -73.814        79.22
  20.6 -57.5 -90.4   1  51   4.3     25979 38.012 -73.814        79.24
  20.5 -57.5 -90.4   1  53   4.3     25986 38.012 -73.814        79.25
  20.5 -57.5 -90.3   1  54   4.4     25992 38.012 -73.814        79.27
  20.5 -57.5 -90.3   1  56   4.5     25992 38.012 -73.814        79.29
  20.5 -57.4 -90.3   1  57   4.5     26000 38.012 -73.814        79.30
  20.5 -57.4 -90.3   1  59   4.6     26008 38.012 -73.814        79.32
  20.4 -57.5 -90.3   1  61   4.6     26017 38.012 -73.814        79.34
  20.4 -57.5 -90.3   1  62   4.7     26024 38.012 -73.814        79.35
  20.4 -57.5 -90.4   1  63   4.8     26028 38.012 -73.814        79.37
  20.4 -57.6 -90.4   1  64   4.8     26034 38.012 -73.814        79.39
  20.4 -57.6 -90.4   1  65   4.9     26041 38.012 -73.814        79.40
  20.3 -57.6 -90.4   1  66   4.9     26045 38.012 -73.814        79.42
  20.3 -57.6 -90.4   1  67   5.0     26052 38.012 -73.814        79.44
  20.3 -57.6 -90.4   1  69   5.0     26060 38.012 -73.814        79.45
  20.3 -57.6 -90.4   1  70   5.1     26066 38.012 -73.814        79.47
  20.3 -57.6 -90.4   1  71   5.1     26075 38.012 -73.814        79.49
  20.2 -57.6 -90.5   1  72   5.2     26080 38.012 -73.814        79.50
  20.2 -57.6 -90.5   1  73   5.2     26084 38.012 -73.815        79.52
  20.2 -57.6 -90.5   1  73   5.3     26092 38.012 -73.815        79.54
  20.2 -57.7 -90.5   1  74   5.3     26102 38.012 -73.815        79.55
  20.2 -57.7 -90.6   1  75   5.3     26106 38.012 -73.815        79.57
  20.1 -57.7 -90.6   1  76   5.4     26108 38.012 -73.815        79.59
  20.1 -57.7 -90.6   1  77   5.4     26113 38.012 -73.815        79.60
  20.1 -57.7 -90.7   1  77   5.4     26123 38.012 -73.815        79.62
  20.1 -57.7 -90.7   1  78   5.4     26128 38.012 -73.815        79.64
  20.1 -57.6 -90.7   1  78   5.5     26131 38.012 -73.815        79.65
  20.1 -57.6 -90.7   1  79   5.5     26137 38.012 -73.815        79.67
  20.0 -57.6 -90.7   1  80   5.5     26143 38.012 -73.815        79.69
  20.0 -57.5 -90.7   1  80   5.5     26151 38.012 -73.815        79.70
  20.0 -57.4 -90.7   1  81   5.6     26157 38.012 -73.815        79.72
  20.0 -57.4 -90.7   1  81   5.6     26158 38.012 -73.815        79.74
  20.0 -57.3 -90.7   1  82   5.6     26166 38.012 -73.815        79.75
  19.9 -57.2 -90.7   1  82   5.7     26178 38.012 -73.815        79.77
  19.9 -57.1 -90.7   1  83   5.7     26185 38.012 -73.816        79.79
  19.9 -57.1 -90.6   1  83   5.7     26191 38.012 -73.816        79.80
  19.9 -57.0 -90.6   1  84   5.8     26197 38.012 -73.816        79.82
  19.9 -56.9 -90.6   1  84   5.8     26202 38.012 -73.816        79.84
  19.8 -56.9 -90.6   1  84   5.9     26208 38.012 -73.816        79.85
  19.8 -56.8 -90.6   1  85   5.9     26213 38.012 -73.816        79.87
  19.8 -56.8 -90.6   1  85   6.0     26214 38.012 -73.816        79.89
  19.8 -56.8 -90.6   1  86   6.0     26219 38.012 -73.816        79.90
  19.8 -56.8 -90.6   1  86   6.1     26231 38.012 -73.816        79.92
  19.7 -56.8 -90.7   1  86   6.1     26234 38.012 -73.816        79.94
  19.7 -56.8 -90.7   1  86   6.2     26241 38.012 -73.816        79.95
  19.7 -56.9 -90.7   1  87   6.2     26249 38.012 -73.816        79.97
  19.7 -56.9 -90.7   1  87   6.2     26251 38.012 -73.816        79.99
  19.7 -56.9 -90.7   1  87   6.3     26262 38.012 -73.816        80.00
  19.7 -57.0 -90.7   1  87   6.3     26267 38.012 -73.816        80.02
  19.6 -57.0 -90.8   1  88   6.4     26272 38.012 -73.816        80.04
  19.6 -57.0 -90.8   1  88   6.4     26278 38.012 -73.817        80.05
  19.6 -57.0 -90.8   1  88   6.5     26285 38.012 -73.817        80.07
  19.6 -57.0 -90.8   1  88   6.5     26291 38.012 -73.817        80.09
  19.6 -57.0 -90.8   1  88   6.5     26295 38.012 -73.817        80.10
  19.5 -57.0 -90.7   1  88   6.5     26301 38.012 -73.817        80.12
  19.5 -57.0 -90.7   1  88   6.5     26307 38.012 -73.817        80.14
  19.5 -57.0 -90.7   1  88   6.5     26316 38.012 -73.817        80.15
  19.5 -57.0 -90.7   1  88   6.5     26322 38.012 -73.817        80.17
  19.5 -57.0 -90.7   1  88   6.5     26329 38.012 -73.817        80.19
  19.4 -57.0 -90.6   1  88   6.4     26329 38.012 -73.817        80.20
  19.4 -56.9 -90.6   1  88   6.4     26339 38.012 -73.817        80.22
  19.4 -56.8 -90.5   1  88   6.4     26350 38.012 -73.817        80.24
  19.4 -56.8 -90.5   1  88   6.3     26353 38.012 -73.818        80.25
  19.4 -56.7 -90.4   1  88   6.3     26359 38.012 -73.818        80.27
  19.3 -56.7 -90.4   1  88   6.2     26367 38.012 -73.818        80.29
  19.3 -56.6 -90.4   1  87   6.2     26370 38.012 -73.818        80.30
  19.3 -56.6 -90.3   1  87   6.1     26378 38.012 -73.818        80.32
  19.3 -56.6 -90.3   1  87   6.1     26387 38.012 -73.818        80.34
  19.3 -56.6 -90.3   1  87   6.0     26394 38.012 -73.818        80.35
  19.3 -56.6 -90.3   1  87   6.0     26396 38.012 -73.818        80.37
  19.2 -56.6 -90.3   1  87   5.9     26401 38.012 -73.818        80.39
  19.2 -56.6 -90.3   1  87   5.9     26408 38.012 -73.818        80.40
  19.2 -56.6 -90.3   1  87   5.9     26413 38.012 -73.818        80.42
  19.2 -56.6 -90.3   1  87   5.8     26419 38.012 -73.818        80.44
  19.2 -56.6 -90.3   1  87   5.8     26425 38.012 -73.818        80.45
  19.1 -56.6 -90.3   1  87   5.8     26434 38.012 -73.818        80.47
  19.1 -56.6 -90.3   1  87   5.8     26438 38.012 -73.818        80.49
  19.1 -56.6 -90.3   1  87   5.8     26441 38.012 -73.818        80.50
  19.1 -56.6 -90.2   1  87   5.9     26446 38.012 -73.818        80.52
  19.1 -56.6 -90.2   1  87   5.9     26451 38.012 -73.819        80.54
  19.1 -56.6 -90.2   1  87   5.9     26458 38.012 -73.819        80.55
  19.0 -56.6 -90.2   1  87   6.0     26463 38.012 -73.819        80.57
  19.0 -56.6 -90.2   1  87   6.0     26470 38.012 -73.819        80.59
  19.0 -56.7 -90.2   1  87   6.1     26478 38.012 -73.819        80.60
  19.0 -56.7 -90.3   1  87   6.2     26483 38.012 -73.819        80.62
  19.0 -56.7 -90.3   1  87   6.3     26489 38.012 -73.819        80.64
  18.9 -56.7 -90.3   1  87   6.4     26501 38.012 -73.819        80.65
  18.9 -56.7 -90.3   1  87   6.5     26506 38.012 -73.819        80.67
  18.9 -56.7 -90.3   1  87   6.6     26510 38.012 -73.819        80.69
  18.9 -56.8 -90.2   1  87   6.7     26519 38.012 -73.819        80.70
  18.9 -56.8 -90.2   1  86   6.8     26525 38.012 -73.819        80.72
  18.9 -56.8 -90.2   1  86   6.9     26531 38.012 -73.819        80.74
  18.8 -56.8 -90.2   1  86   7.0     26535 38.012 -73.819        80.75
  18.8 -56.8 -90.3   1  86   7.1     26537 38.012 -73.819        80.77
  18.8 -56.9 -90.3   1  86   7.3     26549 38.012 -73.820        80.79
  18.8 -56.9 -90.3   1  86   7.4     26554 38.012 -73.820        80.80
  18.8 -56.9 -90.3   1  86   7.5     26560 38.012 -73.820        80.82
  18.7 -57.0 -90.3   1  85   7.6     26565 38.012 -73.820        80.84
  18.7 -57.0 -90.3   1  85   7.7     26572 38.012 -73.820        80.85
  18.7 -57.0 -90.3   1  85   7.8     26584 38.012 -73.820        80.87
  18.7 -57.0 -90.3   1  85   7.9     26586 38.012 -73.820        80.89
  18.7 -57.0 -90.3   1  85   7.9     26593 38.012 -73.820        80.90
  18.6 -57.0 -90.3   1  85   8.0     26600 38.012 -73.820        80.92
  18.6 -57.0 -90.3   1  85   8.0     26604 38.012 -73.820        80.94
  18.6 -57.0 -90.3   1  85   8.1     26613 38.012 -73.820        80.95
  18.6 -57.0 -90.3   1  85   8.1     26620 38.012 -73.821        80.97
  18.6 -57.1 -90.3   1  85   8.1     26624 38.012 -73.821        80.99
  18.5 -57.1 -90.3   1  86   8.1     26632 38.011 -73.821        81.00
  18.5 -57.1 -90.3   1  86   8.1     26643 38.011 -73.821        81.02
  18.5 -57.1 -90.3   1  86   8.1     26646 38.011 -73.821        81.04
  18.5 -57.1 -90.3   1  86   8.1     26651 38.011 -73.821        81.05
  18.5 -57.1 -90.3   1  87   8.0     26660 38.011 -73.821        81.07
  18.5 -57.1 -90.3   1  87   8.0     26664 38.011 -73.821        81.09
  18.4 -57.1 -90.3   1  87   7.9     26668 38.012 -73.821        81.10
  18.4 -57.1 -90.4   1  88   7.9     26673 38.012 -73.821        81.12
  18.4 -57.1 -90.4   1  88   7.8     26681 38.011 -73.822        81.14
  18.4 -57.1 -90.4   1  89   7.7     26688 38.011 -73.822        81.15
  18.4 -57.1 -90.4   1  90   7.6     26692 38.011 -73.822        81.17
  18.3 -57.1 -90.4   1  90   7.5     26706 38.011 -73.822        81.19
  18.3 -57.1 -90.4   1  91   7.4     26711 38.011 -73.822        81.20
  18.3 -57.1 -90.4   1  92   7.3     26715 38.011 -73.822        81.22
  18.3 -57.0 -90.4   1  93   7.2     26722 38.011 -73.822        81.24
  18.3 -57.0 -90.4   1  94   7.1     26722 38.011 -73.822        81.25
  18.3 -57.0 -90.4   1  94   7.0     26728 38.012 -73.822        81.27
  18.2 -56.9 -90.5   1  95   6.9     26738 38.012 -73.822        81.29
  18.2 -56.9 -90.5   1  96   6.8     26744 38.011 -73.822        81.30
  18.2 -56.9 -90.5   1  97   6.8     26749 38.011 -73.823        81.32
  18.2 -56.9 -90.5   1  99   6.7     26756 38.011 -73.823        81.34
  18.2 -56.8 -90.5   1 100   6.6     26762 38.011 -73.823        81.35
  18.1 -56.8 -90.6   1 101   6.5     26771 38.011 -73.823        81.37
  18.1 -56.8 -90.6   1 102   6.5     26779 38.011 -73.823        81.39
  18.1 -56.8 -90.6   1 104   6.5     26785 38.012 -73.823        81.40
  18.1 -56.7 -90.6   1 105   6.4     26790 38.012 -73.823        81.42
